2022/08/26 15:47:36 | logging_util.py | INFO| --------------接口测试开始--------------
2022/08/26 15:47:37 | logging_util.py | INFO| 请求头：{'authentoken': 'f4a1093c-ef3d-4887-a4c1-6aaa3bebebe9', 'type': '1'}
2022/08/26 15:47:37 | logging_util.py | INFO| 实际结果：{'code': 200, 'message': '成功', 'result': 1}
2022/08/26 15:47:37 | logging_util.py | INFO| 响应时间：0.080752秒
2022/08/26 15:47:37 | logging_util.py | INFO| 断言响应码成功
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本成功
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本=======预期结果result值：1
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本=======实际结果result值：1
2022/08/26 15:47:37 | logging_util.py | INFO| 接口测试通过
2022/08/26 15:47:37 | logging_util.py | INFO| --------------接口测试结束--------------

2022/08/26 15:47:37 | logging_util.py | INFO| --------------接口测试开始--------------
2022/08/26 15:47:37 | logging_util.py | INFO| 用例标题：删除主品牌后查询
2022/08/26 15:47:37 | logging_util.py | INFO| 请求方式：POST
2022/08/26 15:47:37 | logging_util.py | INFO| 请求路径：https://api-gateway-dev.ab-inbev.cn/products-service/products/manager/queryProductsBrandPage
2022/08/26 15:47:37 | logging_util.py | INFO| 请求参数：{'name': 'editBrand081', 'current': 1, 'size': 10}
2022/08/26 15:47:37 | logging_util.py | INFO| 请求头：{'authentoken': 'f4a1093c-ef3d-4887-a4c1-6aaa3bebebe9', 'type': '1'}
2022/08/26 15:47:37 | logging_util.py | INFO| 实际结果：{'code': 200, 'message': '成功', 'result': {'current': 1, 'totalSize': 0, 'list': []}}
2022/08/26 15:47:37 | logging_util.py | INFO| 响应时间：0.057863秒
2022/08/26 15:47:37 | logging_util.py | INFO| 断言响应码成功
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本成功
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本=======预期结果totalSize值：0
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本=======实际结果totalSize值：0
2022/08/26 15:47:37 | logging_util.py | INFO| 接口测试通过
2022/08/26 15:47:37 | logging_util.py | INFO| --------------接口测试结束--------------

2022/08/26 15:47:37 | logging_util.py | INFO| --------------接口测试开始--------------
2022/08/26 15:47:37 | logging_util.py | INFO| 用例标题：树形结构下拉框数据
2022/08/26 15:47:37 | logging_util.py | INFO| 请求方式：GET
2022/08/26 15:47:37 | logging_util.py | INFO| 请求路径：https://api-gateway-dev.ab-inbev.cn/products-service/products/manager/queryProductsBrandTreeNode
2022/08/26 15:47:37 | logging_util.py | INFO| 请求参数：{'name': '百威'}
2022/08/26 15:47:37 | logging_util.py | INFO| 请求头：{'authentoken': 'f4a1093c-ef3d-4887-a4c1-6aaa3bebebe9', 'type': '1'}
2022/08/26 15:47:37 | logging_util.py | INFO| 实际结果：{'code': 200, 'message': '成功', 'result': [{'id': 2073, 'code': '102541', 'name': 'bees长沙百威', 'level': 0, 'parentId': -1, 'parentName': None, 'deleted': False, 'createdAt': '2022-06-14 09:27:12', 'createdBy': 1384416613905731585, 'updatedAt': '2022-06-14 09:27:31', 'updatedBy': 1384416613905731585, 'shopId': None, 'source': None, 'status': 1, 'type': 2, 'sapType': None, 'childList': [{'id': 2074, 'code': '102479', 'name': '长沙百威纯生', 'level': 1, 'parentId': 2073, 'parentName': 'bees长沙百威', 'deleted': False, 'createdAt': '2022-06-14 09:28:47', 'createdBy': 1384416613905731585, 'updatedAt': '2022-06-14 09:28:47', 'updatedBy': 1384416613905731585, 'shopId': None, 'source': None, 'status': 1, 'type': 2, 'sapType': None, 'childList': None, 'sapCode': None, 'sapStatus': None, 'skuCount': None}], 'sapCode': None, 'sapStatus': None, 'skuCount': None}]}
2022/08/26 15:47:37 | logging_util.py | INFO| 响应时间：0.071417秒
2022/08/26 15:47:37 | logging_util.py | INFO| 断言响应码成功
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本成功
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本=======预期结果name值：bees长沙百威
2022/08/26 15:47:37 | logging_util.py | INFO| 断言文本=======实际结果name值：['bees长沙百威', '长沙百威纯生']
2022/08/26 15:47:37 | logging_util.py | INFO| 接口测试通过
2022/08/26 15:47:37 | logging_util.py | INFO| --------------接口测试结束--------------

